X1,word,lang,poet,century,text
2958,گشته,fa,Khayyam,6,گشته
8018,خواهیم‌داد؟,fa,Khayyam,6,خواهیم‌داد؟
3405,تأثیر,ar,Khayyam,6,تأثیر
6670,اندوه,fa,Khayyam,6,اندوه
9335,حَشْر,ar,Khayyam,6,حَشْر
8252,کجاست!,fa,Khayyam,6,کجاست!
335,خردمند,fa,Khayyam,6,خردمند
7906,حال،,ar,Khayyam,6,حال،
6437,نفروشیم,fa,Khayyam,6,نفروشیم
8279,کمال,fa,Khayyam,6,کمال
9651,ظاهرِ,ar,Khayyam,6,ظاهرِ
5398,معتقد,ar,Khayyam,6,معتقد
6493,مایع,ar,Khayyam,6,مایع
5502,برهم,fa,Khayyam,6,برهم
6240,انسان,fa,Khayyam,6,انسان
9167,خاک,fa,Khayyam,6,خاک
10182,هفت‌هزارسالگان,fa,Khayyam,6,هفت‌هزارسالگان
7065,سرکش,fa,Khayyam,6,سرکش
4289,افکار,fa,Khayyam,6,افکار
4105,طرز,ar,Khayyam,6,طرز
6521,لحن,ar,Khayyam,6,لحن
6293,زه,fa,Khayyam,6,زه
4482,«و,ar,Khayyam,6,«و
10245,است؛,fa,Khayyam,6,است؛
7941,عامیانه,ar,Khayyam,6,عامیانه
3639,نظر,ar,Khayyam,6,نظر
924,فلک,fa,Khayyam,6,فلک
6518,کرد؟,fa,Khayyam,6,کرد؟
3344,برخورد,fa,Khayyam,6,برخورد
1401,جهان,fa,Khayyam,6,جهان
9857,آسمان,fa,Khayyam,6,آسمان
4784,خیام,fa,Khayyam,6,خیام
3687,کرده،,fa,Khayyam,6,کرده،
3964,اشعار,ar,Khayyam,6,اشعار
10168,بند‌بندت,fa,Khayyam,6,بند‌بندت
1330,کوزه,fa,Khayyam,6,کوزه
4540,نظیرش,ar,Khayyam,6,نظیرش
1577,جرسها,fa,Khayyam,6,جرسها
7240,ترسوتر,ar,Khayyam,6,ترسوتر
8328,زمین؛,fa,Khayyam,6,زمین؛
8559,آمدنت,fa,Khayyam,6,آمدنت
5898,۱۵۹),fa,Khayyam,6,۱۵۹)
2773,ادعا,ar,Khayyam,6,ادعا
1733,رفتگان,fa,Khayyam,6,رفتگان
8795,نازنین,fa,Khayyam,6,نازنین
4698,هراس,fa,Khayyam,6,هراس
8265,بهرِ,fa,Khayyam,6,بهرِ
7426,زمین,fa,Khayyam,6,زمین
59,طربخانه,ar,Khayyam,6,طربخانه
99,سبزه,fa,Khayyam,6,سبزه
5583,کوچکی,fa,Khayyam,6,کوچکی
10020,طربناک,ar,Khayyam,6,طربناک
910,وز,fa,Khayyam,6,وز
8409,عمر،,ar,Khayyam,6,عمر،
6485,اطاق,ar,Khayyam,6,اطاق
2554,الهی،,ar,Khayyam,6,الهی،
7259,می‌رود:پیر,fa,Khayyam,6,می‌رود:پیر
4302,جعلی،,ar,Khayyam,6,جعلی،
10334,نمی‌آیی,fa,Khayyam,6,نمی‌آیی
4231,ناپاک,fa,Khayyam,6,ناپاک
6669,غم,ar,Khayyam,6,غم
10089,نوش,fa,Khayyam,6,نوش
255,فلک,fa,Khayyam,6,فلک
404,فکندش,fa,Khayyam,6,فکندش
2428,پسندیده,fa,Khayyam,6,پسندیده
6171,زندگی,fa,Khayyam,6,زندگی
6213,همهٔ,fa,Khayyam,6,همهٔ
8639,عقل،,ar,Khayyam,6,عقل،
7317,خاقانی,ar,Khayyam,6,خاقانی
5298,گردیدند.,fa,Khayyam,6,گردیدند.
5998,رباعیات,ar,Khayyam,6,رباعیات
2745,نویسندهٔ,fa,Khayyam,6,نویسندهٔ
9412,آنان‌که,fa,Khayyam,6,آنان‌که
7148,پای,fa,Khayyam,6,پای
8551,نتیجهٔ,fa,Khayyam,6,نتیجهٔ
3893,موافق,ar,Khayyam,6,موافق
5080,نیستی,fa,Khayyam,6,نیستی
5704,نقاش,ar,Khayyam,6,نقاش
3151,ودو,fa,Khayyam,6,ودو
3606,می‌توانیم,fa,Khayyam,6,می‌توانیم
3938,مشرب,fa,Khayyam,6,مشرب
376,مرد,fa,Khayyam,6,مرد
5453,تایید,fa,Khayyam,6,تایید
4392,خود‌به‌خود,fa,Khayyam,6,خود‌به‌خود
747,شب,fa,Khayyam,6,شب
3190,رباعی,ar,Khayyam,6,رباعی
8011,نسبت,ar,Khayyam,6,نسبت
7190,بی‌پروا,fa,Khayyam,6,بی‌پروا
9473,بود،,fa,Khayyam,6,بود،
6167,باده,fa,Khayyam,6,باده
6626,خاصیتش,ar,Khayyam,6,خاصیتش
6601,شخصی,ar,Khayyam,6,شخصی
3877,کتاب,fa,Khayyam,6,کتاب
4378,منطق,ar,Khayyam,6,منطق
10165,بند,fa,Khayyam,6,بند
6038,ندارد...,fa,Khayyam,6,ندارد...
4938,کتاب,fa,Khayyam,6,کتاب
10173,وین,fa,Khayyam,6,وین
3727,رباعیات,ar,Khayyam,6,رباعیات
672803,ثقفی,ar,Attar,6,ثقفی
430817,فارغ,ar,Attar,6,فارغ
150364,برون,fa,Attar,6,برون
554775,روح,ar,Attar,6,روح
288984,ماندند,fa,Attar,6,ماندند
462415,بیرنج,fa,Attar,6,بیرنج
42171,شویی,fa,Attar,6,شویی
558933,بت,ar,Attar,6,بت
657896,مزدی,fa,Attar,6,مزدی
180707,چابک,fa,Attar,6,چابک
274246,بدروگه,fa,Attar,6,بدروگه
189633,آشنا,fa,Attar,6,آشنا
433517,حقیقت,ar,Attar,6,حقیقت
78294,خون,fa,Attar,6,خون
47210,شمع,ar,Attar,6,شمع
330316,میباش,fa,Attar,6,میباش
155852,زین,fa,Attar,6,زین
626329,پدید,fa,Attar,6,پدید
568953,مقهور,ar,Attar,6,مقهور
490633,ثمر,ar,Attar,6,ثمر
538654,کاه,fa,Attar,6,کاه
471630,مقتول,ar,Attar,6,مقتول
214693,بگشای,fa,Attar,6,بگشای
353587,جمال,ar,Attar,6,جمال
237526,کن،,fa,Attar,6,کن،
139063,بخشید,fa,Attar,6,بخشید
155379,اسرار,fa,Attar,6,اسرار
695561,توحید,ar,Attar,6,توحید
698270,دانندۀ,fa,Attar,6,دانندۀ
552280,مدار,fa,Attar,6,مدار
558911,غلغل,ar,Attar,6,غلغل
523751,باری,fa,Attar,6,باری
273721,پناهند,fa,Attar,6,پناهند
135112,پای,fa,Attar,6,پای
466784,عین,ar,Attar,6,عین
382685,بُد,fa,Attar,6,بُد
481509,آبادان,fa,Attar,6,آبادان
441917,بیدار,fa,Attar,6,بیدار
199821,قربان,ar,Attar,6,قربان
403257,جمله,ar,Attar,6,جمله
208447,نباشد,fa,Attar,6,نباشد
276139,جمله,ar,Attar,6,جمله
178872,پروین,fa,Attar,6,پروین
671145,جذب,fa,Attar,6,جذب
665817,توکل,fa,Attar,6,توکل
130040,بسته,fa,Attar,6,بسته
388668,برد,fa,Attar,6,برد
475795,دست,fa,Attar,6,دست
199308,پیچید,fa,Attar,6,پیچید
574696,پروردگار,fa,Attar,6,پروردگار
658373,شیخ,fa,Attar,6,شیخ
614496,قادر,ar,Attar,6,قادر
95610,دردیستی,fa,Attar,6,دردیستی
658407,واقف,ar,Attar,6,واقف
584956,مشتاب,fa,Attar,6,مشتاب
309944,پرده,fa,Attar,6,پرده
460905,سخن,fa,Attar,6,سخن
645067,سخن,fa,Attar,6,سخن
428715,آیینه,fa,Attar,6,آیینه
78517,خواجهٔ,fa,Attar,6,خواجهٔ
651635,خواب,fa,Attar,6,خواب
525707,شیخ,fa,Attar,6,شیخ
270273,پوشد,fa,Attar,6,پوشد
101161,سجده,fa,Attar,6,سجده
281697,میباش,fa,Attar,6,میباش
454179,لانموده,fa,Attar,6,لانموده
427979,دید,fa,Attar,6,دید
205374,لوح,ar,Attar,6,لوح
226101,بینی,ar,Attar,6,بینی
650797,الله,ar,Attar,6,الله
107230,جاودانی,fa,Attar,6,جاودانی
554713,چاه,fa,Attar,6,چاه
484667,شنید,fa,Attar,6,شنید
429084,بهر,fa,Attar,6,بهر
231161,چشمی,fa,Attar,6,چشمی
281283,دیدار,fa,Attar,6,دیدار
385701,خلایق,ar,Attar,6,خلایق
179986,اصلست,ar,Attar,6,اصلست
247783,خلق,ar,Attar,6,خلق
447747,آنکس,fa,Attar,6,آنکس
583132,حاصل,ar,Attar,6,حاصل
207296,گشت,fa,Attar,6,گشت
471682,ظهور,ar,Attar,6,ظهور
495027,جنّت,fa,Attar,6,جنّت
640508,شانی,fa,Attar,6,شانی
490963,واقف,ar,Attar,6,واقف
158529,بعقبی,ar,Attar,6,بعقبی
580957,کردگار,fa,Attar,6,کردگار
522632,میکندبرشاخ,fa,Attar,6,میکندبرشاخ
167498,شست,fa,Attar,6,شست
84089,مانده,fa,Attar,6,مانده
517331,وقت,ar,Attar,6,وقت
18017,وصل,ar,Attar,6,وصل
535381,برم,fa,Attar,6,برم
189557,دلگشای,fa,Attar,6,دلگشای
199331,نتوان,fa,Attar,6,نتوان
409827,زندان,fa,Attar,6,زندان
435830,ماندست,fa,Attar,6,ماندست
482069,غوطه‌ای,ar,Attar,6,غوطه‌ای
442311,رهی,fa,Attar,6,رهی
593689,تویی,fa,Attar,6,تویی
361019,نمودش,fa,Attar,6,نمودش
52463,نشود,fa,Attar,6,نشود
344332,باب,ar,Attar,6,باب
279865,گفتهام,fa,Attar,6,گفتهام
698720,می‌نگری,fa,Attar,6,می‌نگری
298927,خدا,fa,Attar,6,خدا
424007,جوهر,fa,Attar,6,جوهر
312774,پایدارم,fa,Attar,6,پایدارم
69410,اجازت,fa,Attar,6,اجازت
235115,تن,ar,Attar,6,تن
414157,فتاده,fa,Attar,6,فتاده
208811,مهر,fa,Attar,6,مهر
1718,بسوخت,fa,Attar,6,بسوخت
270881,جمله,ar,Attar,6,جمله
457115,نهاده,fa,Attar,6,نهاده
379419,همچو,fa,Attar,6,همچو
415980,انبیا,fa,Attar,6,انبیا
636412,سه,fa,Attar,6,سه
75213,جان,fa,Attar,6,جان
45151,صورتش,ar,Attar,6,صورتش
281859,عین,ar,Attar,6,عین
330813,دمادم,fa,Attar,6,دمادم
117980,راهی,fa,Attar,6,راهی
501498,اثبات,ar,Attar,6,اثبات
165034,هنگامه,fa,Attar,6,هنگامه
209791,بشنود,fa,Attar,6,بشنود
308842,هوالله,ar,Attar,6,هوالله
9806,کان,fa,Attar,6,کان
505021,عمر,ar,Attar,6,عمر
586284,بساط,ar,Attar,6,بساط
440900,بنهاد,fa,Attar,6,بنهاد
643205,پیر,fa,Attar,6,پیر
234101,خردمند!,fa,Attar,6,خردمند!
525945,خورد,fa,Attar,6,خورد
321741,بشناس,fa,Attar,6,بشناس
58236,محرم,ar,Attar,6,محرم
299905,ابا,ar,Attar,6,ابا
314350,اینجای,fa,Attar,6,اینجای
128733,زرّین,fa,Attar,6,زرّین
683628,را.,fa,Attar,6,را.
671922,ازو,fa,Attar,6,ازو
604511,نیکویی,fa,Attar,6,نیکویی
243986,میرسدم,fa,Attar,6,میرسدم
289055,شریعت,ar,Attar,6,شریعت
260113,عطار,ar,Attar,6,عطار
400030,صفات,ar,Attar,6,صفات
269848,کار,fa,Attar,6,کار
259566,خواند,fa,Attar,6,خواند
605696,دیدم.,ar,Attar,6,دیدم.
390898,وگر,fa,Attar,6,وگر
167474,سالم,ar,Attar,6,سالم
19934,اندر,fa,Attar,6,اندر
156357,نشد,fa,Attar,6,نشد
102436,جمله,ar,Attar,6,جمله
514332,موشی,fa,Attar,6,موشی
368809,اگرداری,fa,Attar,6,اگرداری
365900,بهشت,fa,Attar,6,بهشت
458608,نبودی,fa,Attar,6,نبودی
668289,گفت:,fa,Attar,6,گفت:
438433,یقین,ar,Attar,6,یقین
163695,دانی,fa,Attar,6,دانی
589724,رمز,fa,Attar,6,رمز
174677,ساخت,fa,Attar,6,ساخت
21902,رخشان,fa,Attar,6,رخشان
60236,لعل,ar,Attar,6,لعل
424560,گردنش,fa,Attar,6,گردنش
324022,بتو,ar,Attar,6,بتو
611517,باری,fa,Attar,6,باری
391670,جمله,ar,Attar,6,جمله
418258,گنج,fa,Attar,6,گنج
487466,محبّت,ar,Attar,6,محبّت
479685,مسکین,fa,Attar,6,مسکین
121266,آشنائی,fa,Attar,6,آشنائی
343820,راهی,fa,Attar,6,راهی
419150,رهبر,fa,Attar,6,رهبر
498879,خس,fa,Attar,6,خس
576287,دام,fa,Attar,6,دام
325538,کلید,fa,Attar,6,کلید
345027,شب,fa,Attar,6,شب
534489,زمانشان,fa,Attar,6,زمانشان
514602,پدر,fa,Attar,6,پدر
500498,مروان,fa,Attar,6,مروان
532739,دل,fa,Attar,6,دل
584923,سخن,fa,Attar,6,سخن
337638,معبود,ar,Attar,6,معبود
597964,اویس,fa,Attar,6,اویس
593854,امّا,ar,Attar,6,امّا
682767,مجلس,ar,Attar,6,مجلس
204657,لختی,ar,Attar,6,لختی
568527,شمار,fa,Attar,6,شمار
612762,رفتی,fa,Attar,6,رفتی
303631,وصل,ar,Attar,6,وصل
323790,رحم,ar,Attar,6,رحم
25460,جان,fa,Attar,6,جان
567107,پسر,fa,Attar,6,پسر
666511,والله,ar,Attar,6,والله
503212,معنی,ar,Attar,6,معنی
378267,دور,fa,Attar,6,دور
22546,صبوح,ar,Attar,6,صبوح
458519,سیّد,fa,Attar,6,سیّد
574905,لامکان,fa,Attar,6,لامکان
235291,داشتهای,fa,Attar,6,داشتهای
555309,پیر,fa,Attar,6,پیر
53803,جان,fa,Attar,6,جان
295142,حیرانند,ar,Attar,6,حیرانند
358488,ندیدی,fa,Attar,6,ندیدی
50918,خون,fa,Attar,6,خون
21139,رهی,fa,Attar,6,رهی
528188,خاصه,ar,Attar,6,خاصه
485272,نهفت,fa,Attar,6,نهفت
494989,نگهدار,fa,Attar,6,نگهدار
531011,دراز,fa,Attar,6,دراز
90073,ژرف,fa,Attar,6,ژرف
480376,خری,fa,Attar,6,خری
415421,نی,fa,Attar,6,نی
89748,شیخ,fa,Attar,6,شیخ
602746,کار,fa,Attar,6,کار
359691,میجویند,fa,Attar,6,میجویند
615499,سنت,fa,Attar,6,سنت
494108,جهان,fa,Attar,6,جهان
210123,قیصر,ar,Attar,6,قیصر
488806,باین,fa,Attar,6,باین
453383,عقلست,ar,Attar,6,عقلست
369964,زندان,fa,Attar,6,زندان
406299,گر,fa,Attar,6,گر
690214,الکاتبین,fa,Attar,6,الکاتبین
62497,نشناسی,fa,Attar,6,نشناسی
513000,نهی,fa,Attar,6,نهی
538648,گران,fa,Attar,6,گران
607362,بدو,ar,Attar,6,بدو
93151,هرک,fa,Attar,6,هرک
457749,اینست,fa,Attar,6,اینست
435299,وصال,ar,Attar,6,وصال
397796,بسته,fa,Attar,6,بسته
563712,یار,fa,Attar,6,یار
688031,گفت:,fa,Attar,6,گفت:
46378,مغان,fa,Attar,6,مغان
130186,بکشی,fa,Attar,6,بکشی
550902,نقل,ar,Attar,6,نقل
550709,زیبا,fa,Attar,6,زیبا
565982,مرو,fa,Attar,6,مرو
250612,میبینم,ar,Attar,6,میبینم
506887,دانی,fa,Attar,6,دانی
485975,کینه,fa,Attar,6,کینه
225067,زمین,fa,Attar,6,زمین
15145,راندم,fa,Attar,6,راندم
193755,باور,fa,Attar,6,باور
204981,دل,fa,Attar,6,دل
73782,شکر,fa,Attar,6,شکر
227009,غایب,ar,Attar,6,غایب
379476,میدهم,fa,Attar,6,میدهم
606271,نهاد,fa,Attar,6,نهاد
236757,تخت,fa,Attar,6,تخت
675927,خفیف,ar,Attar,6,خفیف
585385,ذوفنون,ar,Attar,6,ذوفنون
123792,عالی,ar,Attar,6,عالی
61919,سرو,fa,Attar,6,سرو
500579,مقصود,ar,Attar,6,مقصود
321523,جان,fa,Attar,6,جان
706034,منقطع,ar,Attar,6,منقطع
302167,جو,fa,Attar,6,جو
56166,اثری,ar,Attar,6,اثری
122535,سپردند,fa,Attar,6,سپردند
655998,طیفوریان,ar,Attar,6,طیفوریان
393527,یقین,ar,Attar,6,یقین
13285,برآرد,fa,Attar,6,برآرد
618192,مقربان,ar,Attar,6,مقربان
164888,دیار,fa,Attar,6,دیار
251452,پروانه,fa,Attar,6,پروانه
59185,مرد,fa,Attar,6,مرد
701191,رحمت,ar,Attar,6,رحمت
387188,یکسانست,fa,Attar,6,یکسانست
14883,خشم,fa,Attar,6,خشم
510205,جهد,fa,Attar,6,جهد
284278,توئی,fa,Attar,6,توئی
411904,منصور,ar,Attar,6,منصور
372422,بحربنگر,ar,Attar,6,بحربنگر
658474,جلوه‌گری,fa,Attar,6,جلوه‌گری
203732,کمر,fa,Attar,6,کمر
473382,عشق,ar,Attar,6,عشق
706905,شیخ,fa,Attar,6,شیخ
509793,لطفیش,ar,Attar,6,لطفیش
178995,باغبانی,fa,Attar,6,باغبانی
6641,عطار,ar,Attar,6,عطار
608828,بذنوبهم,fa,Attar,6,بذنوبهم
670537,تسلی,ar,Attar,6,تسلی
675584,طریقت,ar,Attar,6,طریقت
573941,تحقیق,ar,Attar,6,تحقیق
317148,جاودانه,fa,Attar,6,جاودانه
337427,جانان,fa,Attar,6,جانان
666189,راستری,fa,Attar,6,راستری
343911,بگذر,fa,Attar,6,بگذر
305804,نیابی,fa,Attar,6,نیابی
309326,بیشک,fa,Attar,6,بیشک
475867,خاص,ar,Attar,6,خاص
211952,بدیدند,fa,Attar,6,بدیدند
183594,سخن,fa,Attar,6,سخن
47368,جانانت,fa,Attar,6,جانانت
584899,سردار,fa,Attar,6,سردار
528524,عالمی,ar,Attar,6,عالمی
254030,میخیزد,fa,Attar,6,میخیزد
76288,غنچه,fa,Attar,6,غنچه
103223,گر,fa,Attar,6,گر
357350,رها,fa,Attar,6,رها
22395,نهادند,fa,Attar,6,نهادند
189192,لبت,ar,Attar,6,لبت
126298,بمُرد,ar,Attar,6,بمُرد
353572,ندانم,fa,Attar,6,ندانم
372586,نور,fa,Attar,6,نور
538589,سگ,fa,Attar,6,سگ
240450,آمدم,fa,Attar,6,آمدم
102182,آمدید,fa,Attar,6,آمدید
97305,کوتاه,fa,Attar,6,کوتاه
479060,دریای,fa,Attar,6,دریای
41432,جان,fa,Attar,6,جان
485667,آئیین,fa,Attar,6,آئیین
519220,درم,fa,Attar,6,درم
472600,نی,fa,Attar,6,نی
33587,درآمدم,fa,Attar,6,درآمدم
46843,رخ,fa,Attar,6,رخ
97404,تن،,ar,Attar,6,تن،
652198,فرستاده,fa,Attar,6,فرستاده
497611,نصیحت,ar,Attar,6,نصیحت
343030,فشاندم,fa,Attar,6,فشاندم
584622,کین,fa,Attar,6,کین
587350,گرددت,fa,Attar,6,گرددت
673526,دجله,ar,Attar,6,دجله
365870,ناگهی,fa,Attar,6,ناگهی
111448,بست,fa,Attar,6,بست
288803,اندر,fa,Attar,6,اندر
477120,نهان,fa,Attar,6,نهان
47762,بردی,fa,Attar,6,بردی
319782,روان,fa,Attar,6,روان
101217,قطره,ar,Attar,6,قطره
289695,مشهور,fa,Attar,6,مشهور
118902,ابلیس,ar,Attar,6,ابلیس
636704,نمک,fa,Attar,6,نمک
171218,بیتم,ar,Attar,6,بیتم
269090,نگردد,fa,Attar,6,نگردد
480742,حبّ,ar,Attar,6,حبّ
258969,کیست,fa,Attar,6,کیست
665320,نیاید,fa,Attar,6,نیاید
498469,دی,fa,Attar,6,دی
173551,قرآن,ar,Attar,6,قرآن
644533,شاد,fa,Attar,6,شاد
652135,عبدالواحد,ar,Attar,6,عبدالواحد
358312,بشکر,fa,Attar,6,بشکر
474096,مردود,fa,Attar,6,مردود
405132,جمالش,ar,Attar,6,جمالش
43233,پرست,fa,Attar,6,پرست
86646,چادری,fa,Attar,6,چادری
83763,نیم,fa,Attar,6,نیم
640168,می‌کردند,fa,Attar,6,می‌کردند
692822,دهد.,fa,Attar,6,دهد.
671791,می‌میرند,fa,Attar,6,می‌میرند
199748,خوبت,fa,Attar,6,خوبت
462441,رخ,fa,Attar,6,رخ
79799,عرش,ar,Attar,6,عرش
491974,اندر,fa,Attar,6,اندر
255817,مباش,fa,Attar,6,مباش
605917,رابعه,ar,Attar,6,رابعه
599939,وتو,ar,Attar,6,وتو
75623,آفرین,fa,Attar,6,آفرین
346552,سّر,fa,Attar,6,سّر
236675,جگر,fa,Attar,6,جگر
330055,حاصل,ar,Attar,6,حاصل
280126,دمادم,fa,Attar,6,دمادم
618029,ارادت,fa,Attar,6,ارادت
631683,شرع,ar,Attar,6,شرع
208619,زین,fa,Attar,6,زین
526786,عالم,ar,Attar,6,عالم
463060,جمله,ar,Attar,6,جمله
264494,عشق,ar,Attar,6,عشق
168400,بگرد,fa,Attar,6,بگرد
696406,نقلست,ar,Attar,6,نقلست
141328,آستین,fa,Attar,6,آستین
532893,کای,fa,Attar,6,کای
397847,خواب,fa,Attar,6,خواب
574434,مدهوش,fa,Attar,6,مدهوش
67469,دل,fa,Attar,6,دل
329919,ازگمان,fa,Attar,6,ازگمان
331747,نهادستی,fa,Attar,6,نهادستی
253415,ره,fa,Attar,6,ره
74359,گویمی,fa,Attar,6,گویمی
356806,نمود,fa,Attar,6,نمود
524916,گر,fa,Attar,6,گر
604016,خریده,fa,Attar,6,خریده
620627,کردند.,fa,Attar,6,کردند.
359026,اسرارت,fa,Attar,6,اسرارت
481768,گوهری,fa,Attar,6,گوهری
391441,دمی,fa,Attar,6,دمی
172206,آبستنی,fa,Attar,6,آبستنی
178189,زمانه,fa,Attar,6,زمانه
439999,اندر,fa,Attar,6,اندر
322459,فضل,ar,Attar,6,فضل
536150,عاقل,ar,Attar,6,عاقل
671346,خوف,fa,Attar,6,خوف
112160,یوسف,ar,Attar,6,یوسف
235337,دمی,fa,Attar,6,دمی
4236,عطار,ar,Attar,6,عطار
594815,بردار,fa,Attar,6,بردار
350730,میدان,fa,Attar,6,میدان
651283,ولایت,ar,Attar,6,ولایت
537394,نهان,fa,Attar,6,نهان
227992,نااهل,fa,Attar,6,نااهل
500262,نیکو,fa,Attar,6,نیکو
632493,ابویوسف,ar,Attar,6,ابویوسف
149275,زهرهٔ,fa,Attar,6,زهرهٔ
372631,شب,fa,Attar,6,شب
464519,حقیقت,ar,Attar,6,حقیقت
8209,درآیی,fa,Attar,6,درآیی
405595,روشن,fa,Attar,6,روشن
433069,باقیست,ar,Attar,6,باقیست
464419,سرّ,fa,Attar,6,سرّ
516835,زان,fa,Attar,6,زان
201947,تاب,fa,Attar,6,تاب
618378,نباشی.,fa,Attar,6,نباشی.
560972,درد,fa,Attar,6,درد
621991,گوید؟,fa,Attar,6,گوید؟
179844,بناکام,fa,Attar,6,بناکام
447014,توحید,ar,Attar,6,توحید
254458,نفست,fa,Attar,6,نفست
131294,خلد,ar,Attar,6,خلد
269473,نگهدار,fa,Attar,6,نگهدار
414785,مکن,fa,Attar,6,مکن
456455,سجود,fa,Attar,6,سجود
197460,چهرهٔ,fa,Attar,6,چهرهٔ
372109,نهان,fa,Attar,6,نهان
353774,نکو,fa,Attar,6,نکو
613445,گشاده,fa,Attar,6,گشاده
334498,انبیا,fa,Attar,6,انبیا
349081,نمود,fa,Attar,6,نمود
203280,شاهزاده,fa,Attar,6,شاهزاده
468085,حقیقت,ar,Attar,6,حقیقت
382053,مر,fa,Attar,6,مر
473822,دین,fa,Attar,6,دین
436830,راز,fa,Attar,6,راز
42502,گر,fa,Attar,6,گر
62595,بگردیدم,fa,Attar,6,بگردیدم
193182,بریزد,fa,Attar,6,بریزد
253868,غنچه,fa,Attar,6,غنچه
298904,پیوند,fa,Attar,6,پیوند
372632,تاب,fa,Attar,6,تاب
448542,نارست,fa,Attar,6,نارست
333467,نی,fa,Attar,6,نی
673995,غایت,fa,Attar,6,غایت
16611,حسن,ar,Attar,6,حسن
352888,اندر,fa,Attar,6,اندر
426002,جان,fa,Attar,6,جان
135032,بگرفت,fa,Attar,6,بگرفت
225974,دست,fa,Attar,6,دست
636069,آیی؟,fa,Attar,6,آیی؟
119045,خواب,fa,Attar,6,خواب
516017,میبری,fa,Attar,6,میبری
679135,بادیه,fa,Attar,6,بادیه
134201,بقا,ar,Attar,6,بقا
190215,تدبیر,ar,Attar,6,تدبیر
327535,عیان,ar,Attar,6,عیان
45033,سوز,fa,Attar,6,سوز
503270,معنی,ar,Attar,6,معنی
595080,نهانی,fa,Attar,6,نهانی
595733,بیخت,fa,Attar,6,بیخت
104783,خاک,fa,Attar,6,خاک
452975,نور,fa,Attar,6,نور
520074,بدو,ar,Attar,6,بدو
372932,بتو,ar,Attar,6,بتو
202728,بپهنا,fa,Attar,6,بپهنا
138228,توئی,fa,Attar,6,توئی
205310,زرّین,fa,Attar,6,زرّین
9293,جگر,fa,Attar,6,جگر
592996,تومیدانی,fa,Attar,6,تومیدانی
635945,ستودن,fa,Attar,6,ستودن
287267,شاه,fa,Attar,6,شاه
427575,کشتن,fa,Attar,6,کشتن
537044,تراست,fa,Attar,6,تراست
525542,نامردی,fa,Attar,6,نامردی
264297,گوئی,fa,Attar,6,گوئی
394183,کلّی,fa,Attar,6,کلّی
285764,بینم,ar,Attar,6,بینم
132593,نظاره,ar,Attar,6,نظاره
132318,برون,fa,Attar,6,برون
387148,طریقت,ar,Attar,6,طریقت
554998,ناگهی,fa,Attar,6,ناگهی
463573,بیکبار,fa,Attar,6,بیکبار
457208,نمود,fa,Attar,6,نمود
581046,ره,fa,Attar,6,ره
243010,بریخت,fa,Attar,6,بریخت
102367,دانی,fa,Attar,6,دانی
458611,فتادی,fa,Attar,6,فتادی
635741,می‌کرد.,fa,Attar,6,می‌کرد.
245505,ذره,fa,Attar,6,ذره
476280,احد,ar,Attar,6,احد
594645,توباشی,fa,Attar,6,توباشی
510014,حضرت,ar,Attar,6,حضرت
599860,دل،,fa,Attar,6,دل،
185320,گرد,fa,Attar,6,گرد
104557,منزل,ar,Attar,6,منزل
206919,گیسو,fa,Attar,6,گیسو
429811,بیند,fa,Attar,6,بیند
632386,تواضع,ar,Attar,6,تواضع
14994,دل,fa,Attar,6,دل
108637,وگر,fa,Attar,6,وگر
674110,غالب,ar,Attar,6,غالب
139370,کِه,fa,Attar,6,کِه
499157,باشدت,fa,Attar,6,باشدت
434548,حقیقت,ar,Attar,6,حقیقت
29625,نبودی,fa,Attar,6,نبودی
678918,بدست,fa,Attar,6,بدست
604095,نشین,fa,Attar,6,نشین
358009,بینی,ar,Attar,6,بینی
483187,شاه,fa,Attar,6,شاه
174693,جهانی,fa,Attar,6,جهانی
333326,ماهی,fa,Attar,6,ماهی
291538,طبیعت,ar,Attar,6,طبیعت
628287,محرابی,ar,Attar,6,محرابی
549699,جان,fa,Attar,6,جان
461771,آشکاره,fa,Attar,6,آشکاره
257361,چرب,fa,Attar,6,چرب
373759,بدستش,fa,Attar,6,بدستش
123339,پارهٔ,fa,Attar,6,پارهٔ
544864,لیک,fa,Attar,6,لیک
422698,نمودش,fa,Attar,6,نمودش
336882,پوست,fa,Attar,6,پوست
14894,دلشده,fa,Attar,6,دلشده
182387,مست,ar,Attar,6,مست
329378,اللّه,ar,Attar,6,اللّه
696782,نفس,ar,Attar,6,نفس
105948,ثنائی,ar,Attar,6,ثنائی
631498,آخرتی,fa,Attar,6,آخرتی
570653,بینشان,fa,Attar,6,بینشان
296610,دل,fa,Attar,6,دل
242790,وادی,ar,Attar,6,وادی
51983,رومی,fa,Attar,6,رومی
247599,چشم,fa,Attar,6,چشم
473517,نیکخو,fa,Attar,6,نیکخو
417761,فشاندم,fa,Attar,6,فشاندم
220968,بخدمت,fa,Attar,6,بخدمت
24892,ذره,fa,Attar,6,ذره
115274,روحت,ar,Attar,6,روحت
477894,بیجان,fa,Attar,6,بیجان
345707,نبردی,fa,Attar,6,نبردی
103628,بحر,ar,Attar,6,بحر
326539,نامم,fa,Attar,6,نامم
475004,روزی,fa,Attar,6,روزی
348172,بفضل,ar,Attar,6,بفضل
475908,ور,fa,Attar,6,ور
